1234	5	1
1235	6	1
1236	8	1
1237	5	1
1237	8	1
1238	8	1
1239	1	1
1239	2	1
1239	14	1
1240	3	1
1240	15	1
1241	5	1
1241	8	1
1242	5	1
1243	11	1
1244	1	1
1245	6	1
1246	5	1
1247	18	1
1248	16	1
1249	5	1
1250	1	1
1251	5	1
1252	8	1
1253	16	1
1254	5	1
1255	8	1
1256	8	1
1257	8	1
1258	5	1
1258	14	1
1259	5	1
1259	14	1
1260	8	1
1261	8	1
1262	14	1
1263	8	1
1264	8	1
1265	8	1
1266	8	1
1267	8	1
1268	8	1
1269	5	1
1269	14	1
1270	5	1
1271	5	1
1272	5	1
1272	8	1
1273	8	1
1273	16	1
1274	15	1
1274	16	1
1275	16	1
1276	8	1
1277	1	1
1277	6	1
1278	8	1
1278	12	1
1279	2	1
1279	4	1
1280	6	1
1281	8	1
1282	8	1
1283	5	1
1284	8	1
1284	13	1
1285	8	1
1286	5	1
1286	12	1
1286	14	1
1287	5	1
1288	5	1
1289	14	1
1290	8	1
1290	14	1
1291	5	1
1292	4	1
1292	9	1
1293	2	1
1293	4	1
1293	9	1
1293	15	1
1294	7	1
1295	5	1
1295	8	1
1296	5	1
1296	8	1
1297	8	1
1297	14	1
1298	5	1
1298	12	1
1299	8	1
1299	14	1
1300	8	1
1300	14	1
1301	5	1
1302	5	1
1303	1	1
1304	1	1
1304	6	1
1305	5	1
1306	8	1
1307	7	1
1308	5	1
1308	8	1
1309	8	1
1310	8	1
1311	5	1
1311	8	1
1312	5	1
1312	8	1
1313	10	1
1313	13	1
1313	16	1
1314	1	1
1314	2	1
1314	16	1
1315	8	1
1315	14	1
1316	8	1
1317	8	1
1318	7	1
1319	8	1
1320	8	1
1321	5	1
1322	5	1
1323	8	1
1324	8	1
1324	16	1
1325	8	1
1326	8	1
1327	8	1
1328	8	1
1329	8	1
1330	8	1
1331	7	1
1332	8	1
1333	5	1
1333	8	1
1334	8	1
1335	8	1
1336	4	1
1336	5	1
1336	9	1
1337	5	1
1338	8	1
1339	5	1
1339	8	1
1340	14	1
1341	8	1
1342	8	1
1343	8	1
1344	8	1
1345	8	1
1346	8	1
1347	8	1
1348	8	1
1349	5	1
1350	8	1
1351	5	1
1352	8	1
1353	14	1
1354	8	1
1355	8	1
1356	5	1
1357	14	1
1357	17	1
1358	1	1
1359	8	1
1360	5	1
1361	5	1
1362	1	1
1363	7	1
1364	1	1
1365	1	1
1365	8	1
1366	7	1
1366	8	1
1367	3	1
1368	8	1
1369	8	1
1370	8	1
1370	16	1
1371	5	1
1371	11	1
1372	1	1
1374	5	1
1375	8	1
1376	5	1
1377	5	1
1377	14	1
1378	7	1
1379	14	1
1380	8	1
1381	8	1
1382	8	1
1383	2	1
1383	4	1
1384	8	1
1385	5	1
1385	14	1
1386	15	1
1387	14	1
1388	8	1
1389	8	1
1390	6	1
1391	8	1
1392	8	1
1393	1	1
1393	16	1
1394	14	1
1395	8	1
1396	8	1
1397	8	1
1398	8	1
1399	16	1
1400	8	1
1400	14	1
1401	8	1
1402	8	1
1403	5	1
1403	8	1
1404	5	1
1405	8	1
1406	8	1
1406	14	1
1407	1	1
1408	5	1
1409	3	1
1409	4	1
1410	8	1
1411	2	1
1411	15	1
1412	3	1
1412	4	1
1413	1	1
1414	1	1
1415	1	1
1415	4	1
1416	1	1
1416	15	1
1417	8	1
1418	8	1
1419	1	1
1419	15	1
1420	5	1
1421	8	1
1422	10	1
1422	16	1
1423	8	1
1423	17	1
1424	5	1
1424	8	1
1424	14	1
1425	5	1
1425	8	1
1426	5	1
1426	8	1
1427	8	1
1428	5	1
1429	8	1
1429	14	1
1430	8	1
1431	16	1
1432	8	1
1433	1	1
1433	8	1
1434	14	1
1435	5	1
1436	8	1
1436	14	1
1437	5	1
1438	8	1
1439	6	1
1439	8	1
1440	8	1
1441	8	1
1441	14	1
1442	8	1
1443	8	1
1444	4	1
1444	5	1
1444	13	1
1445	8	1
1446	5	1
1447	8	1
1448	8	1
1449	8	1
1450	2	1
1450	14	1
1451	16	1
1452	5	1
1452	13	1
1453	6	1
1453	8	1
1454	18	1
1455	18	1
1456	5	1
1456	8	1
1457	5	1
1457	8	1
1458	5	1
1458	12	1
1458	14	1
1459	12	1
1460	5	1
1460	8	1
1461	5	1
1462	6	1
1462	8	1
1462	14	1
1463	5	1
1464	8	1
1465	5	1
1465	8	1
1466	8	1
1467	8	1
1468	8	1
1469	2	1
1469	4	1
1470	3	1
1470	4	1
1471	16	1
1472	5	1
1472	15	1
1473	4	1
1473	8	1
1474	5	1
1474	14	1
1475	5	1
1475	8	1
1476	10	1
1477	11	1
1477	16	1
1478	1	1
1478	6	1
1478	8	1
1479	5	1
1480	2	1
1480	4	1
1480	5	1
1481	8	1
1482	7	1
1483	1	1
1483	8	1
1483	14	1
1484	1	1
1484	5	1
1485	8	1
1485	14	1
1485	17	1
1486	8	1
1487	5	1
1487	14	1
1488	8	1
1489	5	1
1490	5	1
1491	1	1
1491	8	1
1491	16	1
1492	5	1
1493	14	1
1494	5	1
1495	8	1
1496	5	1
1496	6	1
1497	7	1
1498	5	1
1499	5	1
1500	5	1
1501	17	1
1502	5	1
1502	14	1
1503	2	1
1503	4	1
1504	5	1
1505	6	1
1505	8	1
1506	8	1
1507	5	1
1508	8	1
1508	16	1
1509	5	1
1510	6	1
1511	5	1
1512	8	1
1513	5	1
1514	8	1
1515	2	1
1515	14	1
1516	8	1
1517	8	1
1518	8	1
1519	6	1
1519	8	1
1520	11	1
1521	5	1
1521	14	1
1522	16	1
1523	1	1
1523	2	1
1524	8	1
1525	5	1
1525	14	1
1526	8	1
1526	14	1
1526	16	1
1527	5	1
1528	8	1
1529	17	1
1530	8	1
1531	2	1
1531	4	1
1532	8	1
1533	8	1
1534	5	1
1534	6	1
1535	8	1
1536	8	1
1537	5	1
1538	8	1
1539	8	1
1540	2	1
1540	4	1
1541	8	1
1542	8	1
1543	8	1
1544	5	1
1545	8	1
1545	14	1
1546	8	1
1547	7	1
1548	1	1
1548	16	1
1549	16	1
1550	5	1
1551	8	1
1552	1	1
1553	13	1
1553	16	1
1554	8	1
1555	2	1
1555	4	1
1556	1	1
1556	8	1
1556	16	1
1557	5	1
1557	8	1
1558	8	1
1559	1	1
1559	8	1
1559	16	1
1560	6	1
1561	7	1
1561	8	1
1562	7	1
1563	14	1
1564	8	1
1565	8	1
1566	8	1
1567	5	1
1568	5	1
1568	14	1
1569	5	1
1569	8	1
1570	5	1
1571	8	1
1572	8	1
1573	11	1
1574	17	1
1575	8	1
1576	9	1
1577	8	1
1578	8	1
1579	16	1
1580	14	1
1581	13	1
1582	10	1
1583	8	1
1584	8	1
1585	7	1
1586	1	1
1586	6	1
1586	8	1
1587	18	1
1588	5	1
1588	8	1
1589	5	1
1590	8	1
1591	8	1
1592	8	1
1593	5	1
1594	7	1
1595	1	1
1595	16	1
1596	1	1
1596	15	1
1596	16	1
1597	1	1
1597	8	1
1598	6	1
1598	16	1
1599	8	1
1600	5	1
1601	16	1
1602	8	1
1603	8	1
1604	6	1
1604	10	1
1604	16	1
1605	5	1
1606	6	1
1607	8	1
1608	2	1
1608	4	1
1608	8	1
1609	5	1
1610	1	1
1610	6	1
1610	14	1
1611	5	1
1612	14	1
1613	1	1
1613	8	1
1614	5	1
1614	8	1
1615	1	1
1615	2	1
1615	4	1
1615	9	1
1616	8	1
1617	14	1
1618	1	1
1618	6	1
1619	8	1
1620	5	1
1621	16	1
1622	5	1
1623	8	1
1624	16	1
1625	11	1
1625	16	1
1626	5	1
1626	8	1
1627	5	1
1627	8	1
1628	8	1
1629	7	1
1630	8	1
1631	5	1
1631	8	1
1632	17	1
1633	5	1
1633	8	1
1634	8	1
1635	8	1
1636	8	1
1637	8	1
1638	6	1
1638	8	1
1639	8	1
1640	8	1
1641	7	1
1642	8	1
1643	8	1
1644	5	1
1645	8	1
1646	1	1
1646	8	1
1647	5	1
1647	6	1
1647	8	1
1648	8	1
1649	5	1
1649	7	1
1650	8	1
1651	8	1
1651	16	1
1652	14	1
1653	8	1
1654	5	1
1655	5	1
1655	14	1
1656	5	1
1656	14	1
1657	1	1
1657	8	1
1658	8	1
1659	5	1
1660	8	1
1661	8	1
1662	8	1
1662	14	1
1663	8	1
1663	17	1
1664	5	1
1665	8	1
1666	8	1
1667	8	1
1668	5	1
1669	6	1
1669	8	1
1669	13	1
1670	5	1
1670	16	1
1671	8	1
1672	8	1
1673	1	1
1673	16	1
1674	8	1
1675	8	1
1676	8	1
1677	8	1
1678	8	1
1679	14	1
1679	16	1
1680	8	1
1680	14	1
1681	5	1
1682	8	1
